gene,dim1,dim2
O13756,-0.460549,0.35725
Q10432,-0.312573,0.871946
O13852,-0.295528,0.870452
O13961,-0.403036,1.00153
P28748,-0.57111,0.639938
P87324,-0.575333,0.516587
P30316,-0.362924,1.02563
P36616,-0.260725,0.70222
O14064,-0.151264,0.606288
P40381,-0.715058,1.26726
O94529,-0.0838631,0.71734
P87227,-0.776744,1.43316
Q9P6R1,-0.401924,0.703797
Q9Y7Z8,-0.385541,1.10917
Q9P7V9,-0.656118,0.716793
P41889,-0.591884,0.688665
P21135,-0.400172,0.670882
Q9URV2,-0.559075,0.783173
O14187,-0.190804,0.535751
Q12381,-0.371597,1.10571
O14217,-0.0211241,0.465801
Q09933,-0.351223,1.18007
Q9P6M3,-0.564232,1.03625
Q9UUB5,-0.376519,0.664998
Q9HDZ6,-0.510021,0.617035
O13712,-0.455899,1.02256
Q10109,-0.194269,0.739119
Q9HGM8,-0.384101,0.392819
O13615,-0.560086,0.54437
Q07538,-0.423945,0.657592
P28829,-0.432328,0.324551
O43009,0.0665031,0.488423
O74562,-0.245545,1.10497
Q10324,-0.334117,0.525995
O42659,-0.616801,0.812675
O94688,-0.406389,0.986779
P40236,-0.623415,0.647621
P40235,-0.427806,0.854864
P87027,-0.43681,0.76809
Q09898,-0.139762,0.963209
Q09822,-0.814299,1.40389
P36209,-0.0628956,0.351991
O13453,-0.00268158,0.282016
O14047,-0.0450393,0.44897
Q09746,-0.108622,0.443432
Q10443,-0.345382,0.251631
P40976,-0.0616767,0.485086
O14301,-0.0362446,0.588356
Q9C103,-0.377266,0.686151
Q9HGP4,-0.200983,0.874435
Q9Y7N0,-0.272752,0.879986
O42953,-0.217232,0.364717
P87061,-0.305366,0.832111
P08647,-0.49394,0.689555
O94513,-0.105041,0.787322
O14098,-0.334506,0.68813
O60137,0.0804533,0.554556
O74738,0.0188652,0.429593
P0CU17,-0.343845,0.768133
P41878,-0.160033,0.671534
Q9USU3,-0.0760456,0.390508
O13928,-0.41584,0.761177
O94477,-0.322975,0.857771
P28040,-0.246056,0.839896
O94395,-0.313592,0.302503
P54789,-0.067902,0.551646
O94258,-0.660068,0.652882
P87058,-0.781781,0.912075
O74472,-0.457539,0.27225
P78972,-0.336057,0.768378
P07334,-0.203567,0.558856
P06652,-0.829796,1.54581
P41838,-0.506347,0.91471
Q9UUE5,-0.598833,0.906353
O94679,-0.238676,0.542406
O14251,-0.113206,0.476141
P17610,-0.331108,1.00412
P17608,-0.309099,0.673267
Q09739,-0.42804,0.353361
P50531,-0.396458,1.05651
Q10305,-0.395058,0.610257
Q10137,-0.255778,0.707794
Q10281,-0.1613,0.231859
Q92462,-0.393602,0.546751
Q9P790,-0.325153,0.388443
O43068,-0.276219,1.06836
P52890,-0.318655,0.983239
Q10169,-0.473617,0.486552
O60079,-0.100715,0.789561
Q9Y709,-0.485056,1.22818
O13895,-0.17817,0.668269
Q12126,-0.39699,0.565781
P04551,-0.407116,1.06824
P07527,-0.753764,1.27697
Q10141,-0.281049,0.972872
O13807,-0.465054,0.560378
O94450,-0.13958,0.67979
P40377,-0.196634,0.902334
Q9UUM2,-0.392439,1.02632
O42913,-0.429967,0.929976
O74986,-0.292934,0.738425
O13769,-0.283021,0.444749
Q09698,-0.325456,0.432554
Q09838,-0.353353,0.619153
O13853,-0.476116,0.989638
P40977,-0.0995707,0.688127
O14040,-0.454096,0.513542
Q09743,-0.394867,0.493187
O94722,-0.313278,0.331514
O14459,-0.379634,0.773013
P40848,-0.518397,0.9141
P27574,-0.583595,0.765306
P32586,-0.315044,0.753599
P78953,-0.365469,0.859522
O60129,-0.402396,0.57602
Q9URU2,-0.584132,0.701696
P12000,-0.449642,0.763597
P15258,-0.199854,0.477372
Q1MTN3,-0.291619,0.5543
O94751,-0.520984,1.01226
O14139,-0.332396,0.728096
Q9P793,-0.339759,0.802745
O14310,-0.393257,0.690918
P36602,-0.476302,0.808971
P48003,-0.640772,1.04196
P04910,-0.329116,0.536308
P26306,-0.36443,0.50883
Q9Y7R3,-0.411476,0.30981
P28706,-0.558413,0.52828
Q9USD4,-0.309011,0.307029
P25009,-0.428111,0.74811
P24865,-0.595767,0.71555
O14114,-0.838212,1.12181
P09988,-0.465563,0.542219
Q9URT4,-0.289225,0.753118
O13733,-0.250254,0.31244
P18296,-0.490974,1.0274
Q09892,-0.554333,1.11274
P49731,-0.451713,0.290765
O75001,-0.289451,0.880009
O14188,-0.200475,0.750595
O74398,-0.283737,0.901497
Q10287,-0.518153,0.810483
O13728,-0.403858,0.581046
Q9USI6,-0.527134,0.850216
P41887,-0.503258,0.759812
P36592,-0.496381,1.32739
P04909,-0.291291,0.867814
Q10063,-0.116526,0.621816
P36583,-0.502813,0.847867
P36589,-0.412889,1.09895
P36618,-0.388029,0.773901
O14157,-0.354498,1.00658
Q53EK2,-0.295433,0.372986
O94466,-0.234839,0.632648
O13619,-0.212429,0.484321
Q9P7H1,-0.430762,0.99921
Q10173,-0.18796,0.61391
P28745,-0.423436,0.753658
O13983,-0.312498,0.471812
Q9UUK2,-0.549815,0.514355
Q06182,-0.0988119,0.52975
Q9USG9,-0.360377,0.72133
P36612,-0.357762,0.69929
Q09907,-0.272411,0.844797
Q9UR24,-0.487966,0.634294
P31406,-0.281454,0.845705
Q9US09,-0.466321,0.797276
Q92374,-0.289423,0.966596
Q92372,-0.347643,0.991454
Q9UT30,-0.18156,0.943298
O59755,-0.441123,0.732432
O94353,-0.620161,0.75413
Q9P7J8,-0.0257562,0.523071
O14207,-0.213669,0.660305
O13688,-0.442315,0.894504
Q02099,-0.377136,1.13673
Q9UR39,-0.579101,0.749648
Q10185,-0.472398,0.61213
Q02592,-0.509355,0.733424
Q9Y8G3,-0.796409,1.49292
O94506,-0.440832,0.265919
Q9UUA2,-0.432699,0.604904
P30261,-0.171649,0.928989
Q09843,-0.0287672,0.735977
P10989,-0.494508,0.86116
Q02088,-0.138746,0.714364
Q9UTN6,-0.143051,0.450502
Q9US25,-0.604725,0.70572
O14285,-0.399691,0.290249
Q9P6S5,-0.201372,0.780532
O74910,-0.358552,0.461435
O74845,-0.47955,0.330914
Q09196,-0.492442,1.20316
O59945,-0.224707,0.38928
O74777,-0.446541,0.655244
P10815,-0.444393,0.890876
P36613,-0.202867,0.413475
O74476,-0.511311,0.556062
O94468,-0.490015,0.596891
Q10445,-0.43722,1.12933
Q92383,-0.395205,0.708162
Q10434,-0.446509,0.708631
P78929,-0.484835,0.803076
O14063,-0.477305,0.744717
O94374,-0.170546,0.851641
O74939,-0.206447,0.326225
O74771,-0.434811,0.731158
O36027,-0.716006,0.898334
Q09884,-0.253344,0.35164
P37202,-0.458653,0.716169
Q9P802,-0.270755,0.940418
P40380,-0.4484,0.665572
P36630,-0.532265,1.10274
Q9P7I2,-0.389238,0.408256
Q9Y7U4,-0.429347,0.431694
Q09948,-0.0743202,0.36873
P10506,-0.144516,0.431431
O42905,-0.257425,0.46161
Q10429,-0.197473,0.723898
Q9P7J7,-0.0267807,0.450941
Q9P7M8,-0.284267,0.657496
O94383,-0.226164,0.535698
Q9P6R7,-0.215412,0.353611
Q10199,-0.464532,0.76925
O59767,-0.276872,0.500319
O59790,-0.303169,0.982161
Q01663,-0.0540783,0.627978
Q09690,-0.569638,1.20144
Q9Y7Z5,-0.285928,0.674218
Q10197,-0.383703,1.08737
P56523,-0.446033,0.929709
O59702,-0.424556,0.932354
P50582,-0.391482,0.836013
P62505,-0.408253,0.646455
O14356,-0.389752,0.734685
Q09778,-0.42457,0.881821
O36016,-0.493675,0.714167
Q9P7H4,-0.442189,0.898329
O94660,-0.0238033,0.586485
Q9US07,-0.0221351,0.506729
P23635,-0.145876,0.718789
P23636,-0.376212,1.11552
O74354,-0.461315,0.758193
Q09825,-0.443042,0.774708
Q10264,-0.0999876,0.452408
Q9P3A7,-0.491658,0.45458
O14305,-0.362299,0.663206
P41892,-0.228403,0.789944
O74473,-0.30283,0.875904
O94244,-0.321861,0.883767
O59757,-0.284756,0.456159
P50528,-0.222268,0.840343
Q9HFF5,-0.410318,0.889448
Q09725,-0.4284,0.661915
O59751,-0.134659,0.707463
P87297,-0.478552,0.803154
O74518,-0.18741,0.370614
P05219,-0.4826,1.16102
Q9Y703,-0.200072,0.510678
O42917,-0.546662,0.458771
Q10136,0.110617,0.5196
Q09856,-0.169851,0.78584
P22193,-0.219741,0.90267
O43012,-0.205877,0.835007
Q9UUG9,-0.396282,1.02745
P40902,-0.355351,0.696178
Q9UT35,-0.365329,0.841531
Q9USP2,-0.411963,0.830462
Q09756,-0.602053,0.695078
P50521,-0.377117,0.651287
O13713,-0.00883748,0.734211
Q9USP9,-0.288957,0.824872
P87174,-0.160333,0.792012
O74113,-0.434908,0.677042
P41412,-0.591484,0.597976
O74560,-0.364563,0.539257
P87154,-0.124814,0.746131
Q09170,-0.272065,1.08313
Q10362,-0.0257672,0.263943
Q9P3T8,-0.289175,0.716243
O94454,-0.415797,0.680525
P36582,-0.350885,0.757997
Q10097,-0.234102,0.430538
O42933,-0.552852,0.691847
O13898,-0.262984,0.858543
O14129,-0.274237,0.423421
O74747,-0.267748,0.428017
O13953,-0.414637,0.948755
P87314,-0.279534,0.754961
O94532,-0.23623,0.868676
Q10059,-0.350551,0.923115
P50527,-0.116868,0.95051
O13310,-0.108819,0.788767
Q10156,-0.195361,0.60099
O42709,-0.451942,0.461089
Q9USQ4,-0.237808,0.755332
P87049,-0.396372,0.94184
Q09824,-0.247174,0.569637
Q9UTA2,-0.128842,0.493024
O14077,-0.246915,0.243209
P40995,-0.471886,0.973921
Q09763,-0.523689,0.567468
O94360,-0.19829,0.706602
Q9USQ1,-0.40568,0.848701
P36614,-0.679542,0.710773
Q9HDV6,-0.347803,0.490874
O13684,-0.351668,0.601648
P79007,-0.161499,0.348687
O13286,-0.44525,0.380162
O36023,-0.451033,0.773135
O42956,-0.432747,1.06738
Q9Y7U5,-0.24932,0.593191
Q9UTN3,-0.220029,0.42984
Q92353,-0.513334,0.711223
Q09792,-0.124866,0.464105
Q9P6R6,-0.145694,0.463313
O74454,-0.526503,0.419141
P87244,-0.584256,0.974107
Q9Y705,-0.448983,0.637887
Q10369,-0.103371,0.276655
P09322,-0.220146,0.452731
O94267,-0.224942,0.588406
P55306,-0.461613,0.969035
Q92375,-0.206137,0.868894
Q10213,-0.486173,0.779049
Q9P7T4,-0.185349,0.655256
O13682,-0.235585,0.418692
O43087,-0.575688,1.00583
Q9USQ2,-0.22148,0.645978
O94684,-0.297275,0.744189
Q9USH1,-0.555622,1.15508
P87014,0.0364984,0.385766
O74994,-0.566528,0.503966
Q9UT24,-0.16149,0.559806
P04688,-0.330963,0.49013
O13839,-0.413153,0.68938
Q9HDY1,-0.317314,0.582764
O94396,-0.451728,0.273911
P87176,-0.217327,0.852891
Q09765,-0.282449,0.630961
Q8WZK4,-0.373368,0.844935
O94308,-0.307648,0.739815
P23566,-0.162511,0.467489
P36617,-0.594156,0.905956
Q03392,-0.0791829,0.727474
Q9USU8,-0.209972,0.501174
O74388,-0.406529,0.384745
P30776,-0.348869,0.964447
O43070,-0.334113,0.47039
Q09767,-0.305947,0.588287
O74887,-0.139086,0.852959
P04689,-0.411399,0.585081
Q9HDY7,-0.423933,0.96344
O94494,-0.141487,0.567825
Q1MTN9,-0.37282,0.496675
Q09733,-0.262971,0.409465
O60187,-0.469283,0.685359
P41391,-0.43599,0.650957
O60016,-0.23031,0.8978
Q01112,-0.206182,0.498187
P15398,-0.355209,0.763904
O42971,-0.143628,0.55802
P10505,-0.453487,0.979106
Q9C0W0,-0.128966,0.779269
O14134,-0.284469,0.660729
O13816,-0.158279,0.749103
O74824,-0.473947,0.353771
Q09330,-0.243755,0.463551
P33886,-0.227259,0.30834
Q9P769,-0.213317,0.388681
P50524,-0.633547,0.928079
O14140,-0.452327,0.595253
O75004,-0.301675,0.853759
O14248,-0.0779533,0.430431
P04913,-0.273714,0.715816
Q9Y812,-0.370653,0.948577
P36615,-0.163277,0.745393
O14332,-0.17202,0.411926
Q9C0W2,-0.168248,0.765826
Q10990,-0.459312,0.691288
P42657,-0.216543,0.440161
P42656,-0.463874,0.639802
P08092,-0.472472,0.774898
Q9USX1,-0.0455779,0.404342
Q09887,-0.179808,0.35363
P41410,-0.236679,0.843628
Q10099,-0.0992833,0.528311
Q9P6M0,0.022137,0.479615
Q10339,-0.113617,0.873346
O43114,-0.21338,0.503951
Q10585,-0.217883,0.67497
O94459,-0.180611,0.554511
O74756,-0.32121,0.431748
O13777,-0.183495,0.914203
Q09808,-0.219505,1.00443
Q9P7M3,-0.0587221,0.635972
O42995,-0.482456,0.83601
O94701,-0.285016,0.377268
P50526,-0.338639,0.496817
P87323,-0.222595,0.545353
O60100,-0.162782,0.514911
O13734,0.0270174,0.426606
P41411,-0.19395,0.595784
P87060,-0.48937,0.534626
Q9UTI6,-0.00539236,0.579322
P87057,-0.549164,0.355015
O74746,-0.125436,0.351677
O14198,-0.377503,0.558393
P36594,-0.437018,0.656164
Q9C107,-0.236651,0.919163
O60132,-0.336949,0.4332
Q9UU83,-0.676504,0.800425
P32390,-0.00214977,0.437782
P32372,-0.324205,0.801207
O13681,-0.124365,0.949754
O94329,-0.104462,0.423648
O74991,-0.23778,0.770974
P87074,-0.178615,0.86489
Q9UUG5,-0.256307,0.314518
O94537,-0.383857,0.228202
P33520,-0.531518,0.781379
P30290,-0.515615,0.589372
O14147,-0.0637324,0.662085
O60182,-0.466051,0.716839
Q09732,-0.388222,0.800018
Q09849,-0.0510728,0.570288
P40376,-0.401708,0.622596
O94542,-0.0538872,0.588295
O74456,-0.258718,0.193415
O74544,-0.309054,0.705975
P27584,-0.234572,0.43691
Q92351,-0.516734,0.58886
O74304,-0.114283,0.538195
Q8WZK2,-0.120065,0.493484
Q92376,-0.194517,0.308843
P40234,-0.360312,0.331461
